CRIMETYPE,DATETIME,CASENUMBER,DESCRIPTION,POLICEBEAT,ADDRESS,CITY,STATE,Location
BURGLARY,10/12/2018 08:00:00 AM,18-914650,BURGLARY-FORCIBLE ENTRY,26X,4900 COLISEUM WY,Oakland,CA,"4900 COLISEUM WY
Oakland, CA
(37.764551, -122.215894)"
BURGLARY,08/10/2018 06:12:00 PM,18-040479,SC BURGLARY - FORCE,35Y,4900 SCOTIA AV,Oakland,CA,"4900 SCOTIA AV
Oakland, CA
(37.755344, -122.123542)"
THEFT/LARCENY,08/22/2018 08:30:00 PM,18-911608,BURGLARY-AUTO,04X,2100 TELEGRAPH AV,Oakland,CA,"2100 TELEGRAPH AV
Oakland, CA
(37.810756, -122.269262)"
THEFT/LARCENY,09/26/2018 07:35:00 AM,18-913564,BURGLARY-AUTO,31X,700 73RD AV,Oakland,CA,"700 73RD AV
Oakland, CA
(37.752413, -122.197729)"
THEFT/LARCENY,,18-043059,BURGLARY-AUTO,03X,700 WEBSTER ST,Oakland,CA,"700 WEBSTER ST
Oakland, CA
(37.798567, -122.271819)"
THEFT/LARCENY,08/14/2018 08:00:00 PM,18-911398,BURGLARY-AUTO,12Y,5800 COLLEGE AV,Oakland,CA,"5800 COLLEGE AV
Oakland, CA
(37.84619, -122.251954)"
THEFT/LARCENY,10/18/2018 06:20:00 PM,18-914835,THEFT,,22ND ST,Oakland,CA,"22ND ST
Oakland, CA"
THEFT/LARCENY,08/06/2018 02:00:00 PM,18-039278,THEFT,32X,00 TOWN SQUARE PL,Oakland,CA,"00 TOWN SQUARE PL
Oakland, CA"
ASSAULT,08/06/2018 06:42:00 AM,18-039151,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,30Y,2600 74TH AV,Oakland,CA,"2600 74TH AV
Oakland, CA
(37.76625, -122.175004)"
VANDALISM,08/14/2018 10:00:00 PM,18-911440,VANDALISM,26X,700 66TH AV,Oakland,CA,"700 66TH AV
Oakland, CA
(37.755057, -122.204989)"
ASSAULT,08/25/2018 10:18:00 AM,18-043209,CRUELTY TO ELDER/DEPENDENT ADULT,24Y,4100 PORTER ST,Oakland,CA,"4100 PORTER ST
Oakland, CA
(37.787878, -122.199036)"
ASSAULT,08/13/2018 11:26:00 PM,18-040704,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,26Y,1200 57TH AV,Oakland,CA,"1200 57TH AV
Oakland, CA
(37.763715, -122.205047)"
THEFT/LARCENY,09/25/2018 07:00:00 AM,18-913687,BURGLARY-AUTO,33X,8000 SAN LEANDRO ST,Oakland,CA,"8000 SAN LEANDRO ST
Oakland, CA
(37.749812, -122.192414)"
THEFT/LARCENY,08/13/2018 02:00:00 PM,18-911212,THEFT,02Y,1400 12TH ST,Oakland,CA,"1400 12TH ST
Oakland, CA
(37.809151, -122.292261)"
ASSAULT,10/19/2018 08:12:00 AM,18-053043,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,30X,8100 BANCROFT AV,Oakland,CA,"8100 BANCROFT AV
Oakland, CA
(37.760721, -122.170888)"
ASSAULT,08/15/2018 08:46:00 AM,18-040962,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,33X,8800 INTERNATIONAL BLVD,Oakland,CA,"8800 INTERNATIONAL BLVD
Oakland, CA
(37.751046, -122.175365)"
ASSAULT,07/25/2018 10:54:00 PM,18-037137,SHOOT AT INHABITED DWELLING/VEHICLE/ETC,27Y,1900 SEMINARY AV,Oakland,CA,"1900 SEMINARY AV
Oakland, CA
(37.767336, -122.196348)"
MOTOR VEHICLE THEFT,07/25/2018 06:00:00 AM,18-037109,VEHICLE THEFT - AUTO,19X,1500 8TH AV,Oakland,CA,"1500 8TH AV
Oakland, CA
(37.794207, -122.250427)"
BURGLARY,07/26/2018 05:32:00 PM,18-037286,SHOPLIFTING-COMMERCIAL ESTABLISHMENT WITH INTENT WHERE VALUE DOES NOT EXCEED $950,03Y,1300 BROADWAY,Oakland,CA,"1300 BROADWAY
Oakland, CA
(37.803663, -122.271636)"
SEX CRIMES,08/24/2018 05:44:00 AM,18-042832,DISORDERLY CONDUCT:PROSTITUTION,21X,2000 MITCHELL ST,Oakland,CA,"2000 MITCHELL ST
Oakland, CA
(37.784534, -122.226777)"
THEFT/LARCENY,08/24/2018 11:39:00 AM,18-042912,BURGLARY-AUTO,03Y,400 8TH ST,Oakland,CA,"400 8TH ST
Oakland, CA
(37.799726, -122.272547)"
ASSAULT,10/19/2018 08:15:00 AM,18-053058,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,30X,2300 CHURCH ST,Oakland,CA,"2300 CHURCH ST
Oakland, CA
(37.766957, -122.181262)"
BURGLARY,07/29/2018 06:00:00 PM,18-040435,BURGLARY-NO FORCE,12Y,400 60TH ST,Oakland,CA,"400 60TH ST
Oakland, CA
(37.846801, -122.256569)"
MOTOR VEHICLE THEFT,08/24/2018 10:36:00 AM,18-042879,VEHICLE THEFT - OTHER VEHICLES,19X,100 EMBARCADERO COVE,Oakland,CA,"100 EMBARCADERO COVE
Oakland, CA"
ASSAULT,08/06/2018 03:03:00 AM,18-039139,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,06X,600 SYCAMORE ST,Oakland,CA,"600 SYCAMORE ST
Oakland, CA
(37.815423, -122.270452)"
SEX CRIMES,09/13/2018 01:19:00 PM,18-046499,LOITER:INTENT:PROSTITUTION,19X,1400 17TH AV,Oakland,CA,"1400 17TH AV
Oakland, CA
(37.787674, -122.243166)"
VANDALISM,08/06/2018 08:05:00 AM,18-039158,VANDALISM,06X,3400 SAN PABLO AV,Oakland,CA,"3400 SAN PABLO AV
Oakland, CA
(37.825427, -122.277992)"
ASSAULT,08/26/2018 12:10:00 PM,18-043214,ASSAULT WITH FIREARM ON PERSON,24Y,2900 VIOLA ST,Oakland,CA,"2900 VIOLA ST
Oakland, CA
(37.787362, -122.205228)"
MOTOR VEHICLE THEFT,10/14/2018 01:00:00 PM,18-052493,VEHICLE THEFT - AUTO,22Y,4100 EASTLAKE AV,Oakland,CA,"4100 EASTLAKE AV
Oakland, CA
(37.798731, -122.195553)"
MOTOR VEHICLE THEFT,08/06/2018 11:00:00 AM,18-039258,VEHICLE THEFT - AUTO,22X,3600 DIMOND AV,Oakland,CA,"3600 DIMOND AV
Oakland, CA
(37.802392, -122.216594)"
MOTOR VEHICLE THEFT,08/09/2018 12:00:00 PM,18-041295,VEHICLE THEFT - AUTO,34X,8900 HOLLY ST,Oakland,CA,"8900 HOLLY ST
Oakland, CA
(37.750921, -122.17317)"
VANDALISM,09/28/2018 10:25:00 AM,18-913653,VANDALISM,26X,400 HIGH ST,Oakland,CA,"400 HIGH ST
Oakland, CA
(37.76593, -122.223338)"
ASSAULT,09/29/2018 07:24:00 PM,18-049499,FORCE/ADW-KNIFE:GBI,27Y,4800 INTERNATIONAL BLVD,Oakland,CA,"4800 INTERNATIONAL BLVD
Oakland, CA
(37.76985, -122.209575)"
DISTURBING THE PEACE,08/04/2018 10:30:00 AM,18-041170,DISTURB THE PEACE,26X,1200 53RD AV,Oakland,CA,"1200 53RD AV
Oakland, CA
(37.766599, -122.207777)"
ASSAULT,08/06/2018 03:59:00 AM,18-039185,EXHIBIT FIREARM,30Y,2600 77TH AV,Oakland,CA,"2600 77TH AV
Oakland, CA
(37.764662, -122.173351)"
ASSAULT,08/16/2018 11:05:00 AM,18-041255,CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE,22Y,2700 BUTTERS DR,Oakland,CA,"2700 BUTTERS DR
Oakland, CA
(37.809929, -122.192061)"
THEFT/LARCENY,09/13/2018 03:36:00 PM,18-046523,THEFT:PERSONAL PROPERTY,08X,300 38TH ST,Oakland,CA,"300 38TH ST
Oakland, CA
(37.826214, -122.257579)"
THEFT/LARCENY,09/12/2018 08:40:00 AM,18-912780,BURGLARY-AUTO,22X,3500 FRUITVALE AV,Oakland,CA,"3500 FRUITVALE AV
Oakland, CA
(37.800418, -122.216111)"
ARSON,09/14/2018 04:32:00 AM,18-046799,MAL SET/ETC FIRE PROP/ETC,31Z,10800 RUSSETT ST,Oakland,CA,"10800 RUSSETT ST
Oakland, CA
(37.733695, -122.17312)"
THEFT/LARCENY,08/07/2018 10:30:00 AM,18-911456,THEFT,01X,100 EMBARCADERO WEST,Oakland,CA,"100 EMBARCADERO WEST
Oakland, CA
(37.792939, -122.270989)"
MOTOR VEHICLE THEFT,07/31/2018 12:00:00 PM,18-039205,VEHICLE THEFT - AUTO,12X,400 40TH ST,Oakland,CA,"400 40TH ST
Oakland, CA
(37.828507, -122.26004)"
THEFT/LARCENY,09/12/2018 12:24:00 AM,18-912823,BURGLARY-AUTO,15X,800 PROSPECT AV,Oakland,CA,"800 PROSPECT AV
Oakland, CA
(37.805147, -122.242062)"
MOTOR VEHICLE THEFT,08/04/2018 01:15:00 AM,18-038928,VEHICLE THEFT - AUTO,25X,4200 DUNSMUIR AV,Oakland,CA,"4200 DUNSMUIR AV
Oakland, CA
(37.795446, -122.189725)"
ASSAULT,10/01/2018 10:00:00 AM,18-049818,CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE,25X,3600 39TH AV,Oakland,CA,"3600 39TH AV
Oakland, CA
(37.789634, -122.196842)"
THEFT/LARCENY,08/06/2018 05:30:00 AM,18-039154,BURGLARY-AUTO,19X,1200 EMBARCADERO,Oakland,CA,"1200 EMBARCADERO
Oakland, CA
(37.788219, -122.251554)"
DRUGS/ALCOHOL VIOLATIONS,08/11/2018 01:25:00 PM,18-040307,DISORDERLY CONDUCT - ALCOHOL,14Y,3200 LAKESHORE AVE,Oakland,CA,"3200 LAKESHORE AVE
Oakland, CA
(37.810256, -122.245497)"
THEFT/LARCENY,09/08/2018 12:00:00 AM,18-046448,THEFT:PERSONAL PROPERTY,20X,2900 INTERNATIONAL BLVD,Oakland,CA,"2900 INTERNATIONAL BLVD
Oakland, CA
(37.779202, -122.228841)"
THEFT/LARCENY,08/13/2018 08:05:00 PM,18-911445,BURGLARY-AUTO,12Y,5200 COLLEGE AV,Oakland,CA,"5200 COLLEGE AV
Oakland, CA
(37.836333, -122.251253)"
ASSAULT,09/29/2018 01:00:00 PM,18-049452,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,03X,1200 BROADWAY,Oakland,CA,"1200 BROADWAY
Oakland, CA
(37.803128, -122.271954)"
THEFT/LARCENY,09/25/2018 07:00:00 AM,18-913686,BURGLARY-AUTO,33X,8000 SAN LEANDRO ST,Oakland,CA,"8000 SAN LEANDRO ST
Oakland, CA
(37.749812, -122.192414)"
MOTOR VEHICLE THEFT,08/13/2018 09:00:00 AM,18-041938,VEHICLE THEFT - AUTO,26Y,1300 72ND AV,Oakland,CA,"1300 72ND AV
Oakland, CA
(37.759499, -122.188028)"
ASSAULT,10/01/2018 02:00:00 AM,18-049704,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,24X,2100 42ND AV,Oakland,CA,"2100 42ND AV
Oakland, CA
(37.777606, -122.210378)"
DRUGS/ALCOHOL VIOLATIONS,09/08/2018 01:20:00 AM,18-045502,DISORDERLY CONDUCT - ALCOHOL,04X,1400 WEBSTER ST,Oakland,CA,"1400 WEBSTER ST
Oakland, CA
(37.803604, -122.268653)"
VANDALISM,08/19/2018 12:00:00 PM,18-042462,VANDALISM,30X,1600 78TH AV,Oakland,CA,"1600 78TH AV
Oakland, CA
(37.759648, -122.180139)"
ASSAULT,09/28/2018 10:00:00 PM,18-049645,BATTERY,04X,2200 MARTIN LUTHER KING JR W,Oakland,CA,"2200 MARTIN LUTHER KING JR W
Oakland, CA"
ASSAULT,09/30/2018 09:36:00 PM,18-049683,BATTERY,04X,1700 TELEGRAPH AV,Oakland,CA,"1700 TELEGRAPH AV
Oakland, CA
(37.806838, -122.270252)"
MOTOR VEHICLE THEFT,08/25/2018 06:36:00 PM,18-043106,VEHICLE THEFT - AUTO,08X,2900 BROADWAY,Oakland,CA,"2900 BROADWAY
Oakland, CA
(37.817422, -122.26293)"
THEFT/LARCENY,08/08/2018 06:00:00 PM,18-911268,GRAND THEFT,02X,600 BRUSH ST,Oakland,CA,"600 BRUSH ST
Oakland, CA
(37.801623, -122.281745)"
ASSAULT,08/11/2018 11:30:00 PM,18-040257,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,27Y,5800 TRASK ST,Oakland,CA,"5800 TRASK ST
Oakland, CA
(37.770643, -122.193527)"
ASSAULT,08/13/2018 02:09:00 AM,18-040542,BATTERY,20X,1800 28TH AV,Oakland,CA,"1800 28TH AV
Oakland, CA
(37.783431, -122.22643)"
ASSAULT,08/06/2018 02:03:00 PM,18-039222,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,18X,1900 COMMERCE WY,Oakland,CA,"1900 COMMERCE WY
Oakland, CA
(37.78921, -122.237909)"
BURGLARY,08/22/2018 12:30:00 PM,18-042670,BURGLARY-FORCIBLE ENTRY,31Y,10200 CARY ST,Oakland,CA,"10200 CARY ST
Oakland, CA
(37.733256, -122.180743)"
ASSAULT,08/05/2018 10:40:00 PM,18-039120,BATTERY,26X,4400 SAN LEANDRO ST,Oakland,CA,"4400 SAN LEANDRO ST
Oakland, CA
(37.769997, -122.216344)"
THEFT/LARCENY,08/03/2018 12:00:00 AM,18-039072,THEFT,08X,300 34TH ST,Oakland,CA,"300 34TH ST
Oakland, CA
(37.82174, -122.260379)"
DISTURBING THE PEACE,08/20/2018 12:00:00 AM,18-042865,DISTURB THE PEACE,05Y,1500 CAMPBELL ST,Oakland,CA,"1500 CAMPBELL ST
Oakland, CA
(37.812667, -122.294705)"
THEFT/LARCENY,09/13/2018 11:00:00 PM,18-046835,THEFT,34X,1400 84TH AV,Oakland,CA,"1400 84TH AV
Oakland, CA
(37.754466, -122.177784)"
ASSAULT,08/06/2018 09:48:00 AM,18-039177,EXHIBIT DEADLY WEAPON OTHER THAN FIREARM,04X,500 16TH ST,Oakland,CA,"500 16TH ST
Oakland, CA
(37.806119, -122.270459)"
ASSAULT,10/09/2018 12:39:00 PM,18-051269,BATTERY W/SERIOUS BODILY INJURY,27X,5400 FOOTHILL BLVD,Oakland,CA,"5400 FOOTHILL BLVD
Oakland, CA
(37.772624, -122.198401)"
MOTOR VEHICLE THEFT,10/08/2018 08:00:00 AM,18-051277,VEHICLE THEFT - AUTO,04X,1400 JACKSON ST,Oakland,CA,"1400 JACKSON ST
Oakland, CA
(37.801984, -122.265237)"
THEFT/LARCENY,08/26/2018 12:10:00 AM,18-043146,BURGLARY-AUTO,04X,1800 SAN PABLO AV,Oakland,CA,"1800 SAN PABLO AV
Oakland, CA
(37.808106, -122.272441)"
ASSAULT,08/26/2018 01:39:00 AM,18-043169,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,26Y,800 69TH AV,Oakland,CA,"800 69TH AV
Oakland, CA
(37.755298, -122.198672)"
SEX CRIMES,09/13/2018 12:54:00 PM,18-046494,DISORDERLY CONDUCT:PROSTITUTION,19X,1800 E 15TH ST,Oakland,CA,"1800 E 15TH ST
Oakland, CA
(37.787925, -122.241298)"
THEFT/LARCENY,07/28/2018 06:00:00 AM,18-037771,GRAND THEFT,08X,500 33RD ST,Oakland,CA,"500 33RD ST
Oakland, CA
(37.821641, -122.266475)"
MOTOR VEHICLE THEFT,10/09/2018 02:06:00 AM,18-050798,VEHICLE THEFT - AUTO,17Y,2100 13TH AV,Oakland,CA,"2100 13TH AV
Oakland, CA
(37.794551, -122.240621)"
VANDALISM,08/10/2018 05:00:00 AM,18-911421,VANDALISM,31Z,11000 ESTEPA DR,Oakland,CA,"11000 ESTEPA DR
Oakland, CA
(37.728261, -122.174528)"
ROBBERY,10/05/2018 01:30:00 PM,18-050629,CARJACKING WITH FIREARM,29X,6200 MAJESTIC AV,Oakland,CA,"6200 MAJESTIC AV
Oakland, CA
(37.77665, -122.178649)"
DISTURBING THE PEACE,08/21/2018 09:57:00 AM,18-042233,DISTURB THE PEACE,03Y,400 7TH ST,Oakland,CA,"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
ASSAULT,08/25/2018 01:00:00 AM,18-043129,BATTERY,32Y,2400 109TH AV,Oakland,CA,"2400 109TH AV
Oakland, CA
(37.740521, -122.152498)"
ASSAULT,08/05/2018 05:21:00 AM,18-039034,ANYONE WHO WILLFULLY DISCHARGES A FIREARM IN A GROSSLY NEGLIGENT MANNER,28X,2800 HIGH ST,Oakland,CA,"2800 HIGH ST
Oakland, CA
(37.78347, -122.202327)"
ASSAULT,09/15/2018 12:43:00 AM,18-046805,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,27X,4600 BOND ST,Oakland,CA,"4600 BOND ST
Oakland, CA
(37.772904, -122.210112)"
VANDALISM,08/25/2018 12:00:00 AM,18-043200,VANDALISM,03Y,600 12TH ST,Oakland,CA,"600 12TH ST
Oakland, CA
(37.804348, -122.275635)"
ASSAULT,08/26/2018 10:10:00 AM,18-043193,FORCE/ADW-OTHER DANGEROUS WEAPON:GBI,31X,400 HEGENBERGER RD,Oakland,CA,"400 HEGENBERGER RD
Oakland, CA
(37.735772, -122.197083)"
VANDALISM,09/13/2018 07:30:00 AM,18-912809,VANDALISM,77X,E 17TH ST,Oakland,CA,"E 17TH ST
Oakland, CA"
MOTOR VEHICLE THEFT,07/27/2018 12:00:00 AM,18-042109,VEHICLE THEFT - OTHER VEHICLES,03Y,400 7TH ST,Oakland,CA,"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
ASSAULT,08/09/2018 06:20:00 AM,18-039749,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,08X,400 26TH ST,Oakland,CA,"400 26TH ST
Oakland, CA
(37.815145, -122.266322)"
MOTOR VEHICLE THEFT,08/14/2018 12:00:00 AM,18-042375,VEHICLE THEFT - AUTO,03Y,400 7TH ST,Oakland,CA,"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
ROBBERY,08/04/2018 12:30:00 PM,18-039078,ROBBERY-OTHER DANGEROUS WEAPON,15X,1800 3RD AV,Oakland,CA,"1800 3RD AV
Oakland, CA
(37.799888, -122.251525)"
ASSAULT,08/06/2018 02:00:00 AM,18-039134,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,14X,300 EUCLID AV,Oakland,CA,"300 EUCLID AV
Oakland, CA
(37.813976, -122.252852)"
THEFT/LARCENY,08/19/2018 06:00:00 PM,18-041946,BURGLARY-AUTO,08X,2600 BROADWAY,Oakland,CA,"2600 BROADWAY
Oakland, CA
(37.814845, -122.264528)"
BURGLARY,09/11/2018 06:30:00 AM,18-046166,BURGLARY-FORCIBLE ENTRY,19X,1400 4TH AV,Oakland,CA,"1400 4TH AV
Oakland, CA
(37.796563, -122.254553)"
MOTOR VEHICLE THEFT,09/04/2018 08:21:00 AM,18-044744,VEHICLE THEFT - AUTO,15X,1600 2ND AV,Oakland,CA,"1600 2ND AV
Oakland, CA
(37.799171, -122.254616)"
THEFT/LARCENY,08/06/2018 01:00:00 AM,18-039135,THEFT,23X,3400 E 12TH ST,Oakland,CA,"3400 E 12TH ST
Oakland, CA
(37.776022, -122.224006)"
MOTOR VEHICLE THEFT,08/04/2018 12:00:00 AM,18-038821,VEHICLE THEFT - AUTO,26X,5000 COLISEUM WY,Oakland,CA,"5000 COLISEUM WY
Oakland, CA
(37.764251, -122.2152)"
ASSAULT,10/09/2018 01:28:00 AM,18-051185,WILLFUL DISCHARGE FIREARM IN NEGLIGENT MANNER,32X,1800 105TH AV,Oakland,CA,"1800 105TH AV
Oakland, CA
(37.7407, -122.162466)"
THEFT/LARCENY,10/05/2018 01:25:00 AM,18-914083,BURGLARY-AUTO,11X,500 55TH ST,Oakland,CA,"500 55TH ST
Oakland, CA
(37.840266, -122.262315)"
THEFT/LARCENY,08/30/2018 01:46:00 PM,18-044163,BURGLARY-AUTO,29X,5800 MACARTHUR BLVD,Oakland,CA,"5800 MACARTHUR BLVD
Oakland, CA
(37.776317, -122.186533)"
THEFT/LARCENY,10/06/2018 03:55:00 PM,18-914132,THEFT,20X,3000 E 9TH ST,Oakland,CA,"3000 E 9TH ST
Oakland, CA
(37.774483, -122.231168)"
THEFT/LARCENY,08/16/2018 01:30:00 AM,18-911167,BURGLARY-AUTO,03Y,500 9TH ST,Oakland,CA,"500 9TH ST
Oakland, CA
(37.801392, -122.27468)"
VANDALISM,08/15/2018 12:00:00 AM,18-041203,VANDALISM (AMENDED),29X,6000 OUTLOOK AV,Oakland,CA,"6000 OUTLOOK AV
Oakland, CA
(37.778872, -122.179796)"
VANDALISM,08/16/2018 06:30:00 AM,18-041160,VANDALISM,30X,2500 HAVENSCOURT BLVD,Oakland,CA,"2500 HAVENSCOURT BLVD
Oakland, CA
(37.766826, -122.185749)"
WEAPONS,08/10/2018 09:00:00 PM,18-040881,VIOLENT FELON POSSESS/OWN/PURCHASE BODY ARMOR,33X,8000 SAN LEANDRO ST,Oakland,CA,"8000 SAN LEANDRO ST
Oakland, CA
(37.749812, -122.192414)"
DRUGS/ALCOHOL VIOLATIONS,08/05/2018 11:44:00 AM,18-039049,POSSESS MARIJUANA/HASHISH FOR SALE,15X,2200 LAKESHORE AV,Oakland,CA,"2200 LAKESHORE AV
Oakland, CA
(37.805208, -122.250541)"
ASSAULT,08/05/2018 07:30:00 PM,18-039119,ASSAULT AND BATTERY,32Y,1900 WARNER AV,Oakland,CA,"1900 WARNER AV
Oakland, CA
(37.745679, -122.164174)"
ASSAULT,09/03/2018 02:15:00 AM,18-044570,BATTERY,07X,2300 SAN PABLO AV,Oakland,CA,"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
THEFT/LARCENY,10/05/2018 11:40:00 PM,18-914100,BURGLARY-AUTO,08X,2700 BROADWAY,Oakland,CA,"2700 BROADWAY
Oakland, CA
(37.815525, -122.264102)"
VANDALISM,08/04/2018 10:08:00 PM,18-038971,VANDALISM:DAMAGE PROPERTY,07X,900 26TH ST,Oakland,CA,"900 26TH ST
Oakland, CA
(37.817565, -122.277723)"
MOTOR VEHICLE THEFT,08/04/2018 05:00:00 PM,18-039084,VEHICLE THEFT - AUTO,30X,1600 70TH AV,Oakland,CA,"1600 70TH AV
Oakland, CA
(37.761474, -122.187932)"
MOTOR VEHICLE THEFT,10/09/2018 11:04:00 AM,18-051242,VEHICLE THEFT - AUTO,19X,1200 17TH AV,Oakland,CA,"1200 17TH AV
Oakland, CA
(37.787087, -122.243732)"
VANDALISM,08/05/2018 11:00:00 AM,18-039080,TAMPER WITH VEHICLE,18Y,2300 21ST AV,Oakland,CA,"2300 21ST AV
Oakland, CA
(37.791751, -122.232675)"
THEFT/LARCENY,09/02/2018 12:00:00 PM,18-044585,BURGLARY-AUTO,35Y,9700 GOLF LINKS RD,Oakland,CA,"9700 GOLF LINKS RD
Oakland, CA
(37.754263, -122.152098)"
THEFT/LARCENY,10/07/2018 08:00:00 PM,18-051098,APPROPRIATE LOST PROPERTY-MISD,01X,200 3RD ST,Oakland,CA,"200 3RD ST
Oakland, CA
(37.794649, -122.270557)"
VANDALISM,09/03/2018 11:00:00 PM,18-044863,VANDALISM,26X,1000 45TH AV,Oakland,CA,"1000 45TH AV
Oakland, CA
(37.769392, -122.215631)"
BURGLARY,08/06/2018 11:05:00 AM,18-039187,SHOPLIFTING-COMMERCIAL ESTABLISHMENT WITH INTENT WHERE VALUE DOES NOT EXCEED $950,21Y,3200 FOOTHILL BLVD,Oakland,CA,"3200 FOOTHILL BLVD
Oakland, CA
(37.783484, -122.221991)"
DRUGS/ALCOHOL VIOLATIONS,10/08/2018 02:58:00 PM,18-051102,PLANT/CULTIVATE/ETC MARIJUANA/HASHISH,02Y,1400 3RD ST,Oakland,CA,"1400 3RD ST
Oakland, CA"
THEFT/LARCENY,10/07/2018 02:30:00 PM,18-914145,BURGLARY-AUTO,12X,4900 CLARKE ST,Oakland,CA,"4900 CLARKE ST
Oakland, CA
(37.835744, -122.261247)"
THEFT/LARCENY,09/03/2018 10:38:00 PM,18-044705,THEFT,20X,300 23RD AV,Oakland,CA,"300 23RD AV
Oakland, CA
(37.773198, -122.235897)"
ASSAULT,10/08/2018 03:30:00 PM,18-051100,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,08X,400 24TH ST,Oakland,CA,"400 24TH ST
Oakland, CA
(37.813443, -122.265801)"
MOTOR VEHICLE THEFT,08/05/2018 07:00:00 PM,18-039127,VEHICLE THEFT - AUTO,32Y,10700 MACARTHUR BLVD,Oakland,CA,"10700 MACARTHUR BLVD
Oakland, CA
(37.741775, -122.150612)"
MOTOR VEHICLE THEFT,10/06/2018 02:00:00 PM,18-051027,VEHICLE THEFT - AUTO,30Y,7900 MICHIGAN AV,Oakland,CA,"7900 MICHIGAN AV
Oakland, CA
(37.7677, -122.162312)"
ASSAULT,10/05/2018 10:05:00 AM,18-050590,ASSAULT WITH FIREARM ON PERSON,26Y,1200 65TH AV,Oakland,CA,"1200 65TH AV
Oakland, CA
(37.761859, -122.195915)"
THEFT/LARCENY,10/07/2018 10:00:00 AM,18-914138,BURGLARY-AUTO,32X,1600 CHANDLER ST,Oakland,CA,"1600 CHANDLER ST
Oakland, CA
(37.738044, -122.163396)"
THEFT/LARCENY,10/18/2018 08:30:00 PM,18-914840,BURGLARY-AUTO,14X,400 GRAND AVE,Oakland,CA,"400 GRAND AVE
Oakland, CA
(37.808774, -122.253814)"
THEFT/LARCENY,10/18/2018 08:00:00 PM,18-914833,BURGLARY-AUTO,02X,1200 7TH ST,Oakland,CA,"1200 7TH ST
Oakland, CA
(37.804371, -122.290354)"
BURGLARY,09/03/2018 11:00:00 AM,18-044677,BURGLARY-FORCIBLE ENTRY,14X,300 JAYNE AV,Oakland,CA,"300 JAYNE AV
Oakland, CA
(37.813349, -122.255849)"
THEFT/LARCENY,08/05/2018 11:30:00 AM,18-039105,THEFT,32X,10800 INTERNATIONAL BLVD,Oakland,CA,"10800 INTERNATIONAL BLVD
Oakland, CA
(37.737306, -122.165166)"
VANDALISM,08/31/2018 09:00:00 AM,18-912150,VANDALISM,02X,1100 7TH ST,Oakland,CA,"1100 7TH ST
Oakland, CA
(37.803931, -122.288161)"
THEFT/LARCENY,09/01/2018 09:00:00 PM,18-912227,BURGLARY-AUTO,01X,00 4TH ST,Oakland,CA,"00 4TH ST
Oakland, CA"
ASSAULT,10/09/2018 06:50:00 PM,18-051337,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,22X,3400 FRUITVALE AV,Oakland,CA,"3400 FRUITVALE AV
Oakland, CA
(37.799279, -122.216563)"
VANDALISM,10/04/2018 03:10:00 PM,18-914142,VANDALISM,12Y,5600 OAK GROVE AV,Oakland,CA,"5600 OAK GROVE AV
Oakland, CA
(37.844324, -122.255139)"
ASSAULT,09/04/2018 01:45:00 PM,18-044800,FORCE/ADW-KNIFE:GBI,27X,4800 FOOTHILL BLVD,Oakland,CA,"4800 FOOTHILL BLVD
Oakland, CA
(37.772644, -122.207341)"
VANDALISM,08/06/2018 07:30:00 AM,18-039153,BUY/SELL/POSSESS VEHICLE WITH ALTERED NUMBER,02X,1000 7TH ST,Oakland,CA,"1000 7TH ST
Oakland, CA
(37.803233, -122.284972)"
ASSAULT,08/05/2018 10:20:00 AM,18-039045,BATTERY,08X,500 29TH ST,Oakland,CA,"500 29TH ST
Oakland, CA
(37.818276, -122.267468)"
THEFT/LARCENY,09/04/2018 02:00:00 AM,18-044864,THEFT,07X,3100 FILBERT ST,Oakland,CA,"3100 FILBERT ST
Oakland, CA
(37.821927, -122.278218)"
THEFT/LARCENY,08/03/2018 12:00:00 PM,18-039237,THEFT,23X,1700 35TH AV,Oakland,CA,"1700 35TH AV
Oakland, CA
(37.780847, -122.219993)"
