CRIMETYPE	DATETIME	CASENUMBER	DESCRIPTION	POLICEBEAT	ADDRESS	CITY	STATE	Location
ASSAULT	12/23/2018 06:46:00 AM	18-064464	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	08X	3600 TELEGRAPH AV	Oakland	CA	"3600 TELEGRAPH AV
Oakland, CA
(37.8247, -122.265648)"
ASSAULT	12/17/2018 12:00:00 PM	18-063372	THREATEN TO USE FORCE/ETC ON WITNESS/ETC OF CRIME	34X	1900 90TH AV	Oakland	CA	"1900 90TH AV
Oakland, CA
(37.752108, -122.168929)"
MOTOR VEHICLE THEFT	12/03/2018 02:00:00 PM	18-061004	VEHICLE THEFT - AUTO	03Y	400 7TH ST	Oakland	CA	"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
THEFT/LARCENY	12/05/2018 06:00:00 PM	18-061428	BURGLARY-AUTO	08X	2300 BROADWAY	Oakland	CA	"2300 BROADWAY
Oakland, CA
(37.812399, -122.266077)"
THEFT/LARCENY	12/10/2018 03:30:00 AM	18-917872	GRAND THEFT	32Y	9800 BURR ST	Oakland	CA	"9800 BURR ST
Oakland, CA
(37.750923, -122.155758)"
THEFT/LARCENY	12/06/2018 08:30:00 PM	18-917755	BURGLARY-AUTO	03X	1200 FRANKLIN ST	Oakland	CA	"1200 FRANKLIN ST
Oakland, CA
(37.802705, -122.270683)"
DISTURBING THE PEACE	12/06/2018 01:00:00 PM	18-061590	REMAIN AT SCENE OF RIOT/ETC	31Y	9400 EDES AV	Oakland	CA	"9400 EDES AV
Oakland, CA
(37.737556, -122.187414)"
BURGLARY	12/03/2018 04:03:00 PM	18-917784	BURGLARY-FORCIBLE ENTRY	99X	2000 47TH ST	Oakland	CA	"2000 47TH ST
Oakland, CA"
FRAUD	12/10/2018 10:30:00 AM	18-917754	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	22X	1800 MELVIN RD	Oakland	CA	"1800 MELVIN RD
Oakland, CA
(37.815291, -122.208404)"
MOTOR VEHICLE THEFT	12/02/2018 09:00:00 PM	18-060708	VEHICLE THEFT - AUTO	22X	3700 FRUITVALE AV	Oakland	CA	"3700 FRUITVALE AV
Oakland, CA
(37.802796, -122.215165)"
THEFT/LARCENY	12/09/2018 10:53:00 PM	18-917903	BURGLARY-AUTO	32X	1100 101ST AVE	Oakland	CA	"1100 101ST AVE
Oakland, CA
(37.739568, -122.173494)"
ROBBERY	12/15/2018 11:21:00 PM	18-063253	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	34X	8900 INTERNATIONAL BLVD	Oakland	CA	"8900 INTERNATIONAL BLVD
Oakland, CA
(37.750357, -122.174851)"
ASSAULT	12/16/2018 06:16:00 PM	18-063354	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	21Y	2400 FRUITVALE AV	Oakland	CA	"2400 FRUITVALE AV
Oakland, CA
(37.786966, -122.221471)"
ROBBERY	12/13/2018 10:30:00 PM	18-062921	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	20X	1500 29TH AV	Oakland	CA	"1500 29TH AV
Oakland, CA
(37.780265, -122.228186)"
ASSAULT	12/10/2018 06:00:00 PM	18-062487	INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT	26Y	6500 EASTLAWN ST	Oakland	CA	"6500 EASTLAWN ST
Oakland, CA
(37.76037, -122.196555)"
MOTOR VEHICLE THEFT	12/06/2018 09:00:00 PM	18-061729	VEHICLE THEFT - AUTO	25X	3800 VALE AV	Oakland	CA	"3800 VALE AV
Oakland, CA
(37.790104, -122.190579)"
MOTOR VEHICLE THEFT	12/08/2018 03:00:00 PM	18-062182	VEHICLE THEFT - AUTO	26Y	1100 57TH AV	Oakland	CA	"1100 57TH AV
Oakland, CA
(37.7627, -122.206449)"
DUI	12/07/2018 07:55:00 PM	18-061816	DUI ALCOHOL/DRUGS	21Y	2200 FRUITVALE AV	Oakland	CA	"2200 FRUITVALE AV
Oakland, CA
(37.785101, -122.222215)"
MOTOR VEHICLE THEFT	12/09/2018 07:33:00 PM	18-062118	VEHICLE THEFT - AUTO	21Y	3000 CURRAN AV	Oakland	CA	"3000 CURRAN AV
Oakland, CA
(37.791782, -122.211536)"
DISTURBING THE PEACE	12/01/2018 12:00:00 AM	18-064233	DISTURB THE PEACE	19X	1400 4TH AV	Oakland	CA	"1400 4TH AV
Oakland, CA
(37.796563, -122.254553)"
THEFT/LARCENY	12/10/2018 12:30:00 PM	18-918030	BURGLARY-AUTO	12X	4900 TELEGRAPH AVE	Oakland	CA	"4900 TELEGRAPH AVE
Oakland, CA
(37.836153, -122.262569)"
THEFT/LARCENY	12/07/2018 06:25:00 PM	18-917960	GRAND THEFT	09X	3600 BROADWAY	Oakland	CA	"3600 BROADWAY
Oakland, CA
(37.823327, -122.259244)"
THEFT/LARCENY	12/07/2018 07:30:00 AM	18-917814	THEFT	12Y	5700 BROADWAY	Oakland	CA	"5700 BROADWAY
Oakland, CA
(37.843139, -122.246956)"
THEFT/LARCENY	12/11/2018 02:00:00 AM	18-918022	BURGLARY-AUTO	32Y	9900 BURR ST	Oakland	CA	"9900 BURR ST
Oakland, CA
(37.748204, -122.154279)"
THEFT/LARCENY	12/08/2018 01:10:00 PM	18-917906	BURGLARY-AUTO	31X	400 HEGENBERGER RD	Oakland	CA	"400 HEGENBERGER RD
Oakland, CA
(37.735772, -122.197083)"
BURGLARY	12/09/2018 03:40:00 AM	18-063705	BURGLARY-FORCIBLE ENTRY	26X	600 50TH AV	Oakland	CA	"600 50TH AV
Oakland, CA
(37.762714, -122.215186)"
ASSAULT	12/12/2018 06:28:00 PM	18-062714	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	32Y	2500 109TH AV	Oakland	CA	"2500 109TH AV
Oakland, CA
(37.740831, -122.151431)"
MOTOR VEHICLE THEFT	12/06/2018 07:00:00 PM	18-061917	VEHICLE THEFT - AUTO	24X	4200 FOOTHILL BLVD	Oakland	CA	"4200 FOOTHILL BLVD
Oakland, CA
(37.775764, -122.213006)"
DISTURBING THE PEACE	12/11/2018 03:27:00 PM	18-062459	DISTURB THE PEACE	03X	900 FALLON ST	Oakland	CA	"900 FALLON ST
Oakland, CA
(37.797161, -122.263854)"
FRAUD	12/09/2018 10:00:00 PM	18-917345	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	04X	1700 SAN PABLO AV	Oakland	CA	"1700 SAN PABLO AV
Oakland, CA
(37.807536, -122.27225)"
BURGLARY	12/11/2018 07:00:00 PM	18-062570	BURGLARY-FORCIBLE ENTRY	03X	300 9TH ST	Oakland	CA	"300 9TH ST
Oakland, CA
(37.799419, -122.269606)"
ASSAULT	12/22/2018 07:35:00 PM	18-064432	ASSAULT	31X	600 HEGENBERGER RD	Oakland	CA	"600 HEGENBERGER RD
Oakland, CA
(37.744964, -122.195947)"
THEFT/LARCENY	12/03/2018 12:00:00 AM	18-063057	THEFT	27Y	6300 INTERNATIONAL BLVD	Oakland	CA	"6300 INTERNATIONAL BLVD
Oakland, CA
(37.763702, -122.196546)"
THEFT/LARCENY	12/10/2018 08:30:00 PM	18-063882	THEFT	21X	2300 E 24TH ST	Oakland	CA	"2300 E 24TH ST
Oakland, CA
(37.790791, -122.229098)"
VANDALISM	12/09/2018 02:00:00 AM	18-917920	VANDALISM	03X	1100 WEBSTER ST	Oakland	CA	"1100 WEBSTER ST
Oakland, CA
(37.801311, -122.270082)"
THEFT/LARCENY	12/01/2018 11:30:00 PM	18-917562	BURGLARY-AUTO	77X	17TH ST	Oakland	CA	"17TH ST
Oakland, CA"
THEFT/LARCENY	12/09/2018 01:15:00 PM	18-917880	BURGLARY-AUTO	10Y	800 52ND ST	Oakland	CA	"800 52ND ST
Oakland, CA
(37.837094, -122.269289)"
THEFT/LARCENY	12/07/2018 02:30:00 PM	18-917772	BURGLARY-AUTO	19X	00 EMBARCADERO COVE	Oakland	CA	"00 EMBARCADERO COVE
Oakland, CA"
THEFT/LARCENY	12/06/2018 08:00:00 PM	18-917806	BURGLARY-AUTO	04X	500 17TH ST	Oakland	CA	"500 17TH ST
Oakland, CA
(37.806915, -122.270726)"
MOTOR VEHICLE THEFT	12/06/2018 11:52:00 PM	18-061663	VEHICLE THEFT - OTHER VEHICLES	29X	2500 SEMINARY AV	Oakland	CA	"2500 SEMINARY AV
Oakland, CA
(37.770873, -122.191332)"
ASSAULT	12/11/2018 03:33:00 PM	18-062472	THREAT CRIME:INT:TERRORIZE	26Y	1200 75TH AV	Oakland	CA	"1200 75TH AV
Oakland, CA
(37.757105, -122.187746)"
BURGLARY	12/09/2018 05:00:00 PM	18-917308	BURGLARY-FORCIBLE ENTRY	14Y	700 WARFIELD AV	Oakland	CA	"700 WARFIELD AV
Oakland, CA
(37.811795, -122.245814)"
THEFT/LARCENY	12/07/2018 02:00:00 PM	18-917889	BURGLARY-AUTO	77X	LAKESHORE AVE	Oakland	CA	"LAKESHORE AVE
Oakland, CA"
THEFT/LARCENY	12/08/2018 08:55:00 AM	18-063883	THEFT	15X	300 WAYNE PL	Oakland	CA	"300 WAYNE PL
Oakland, CA
(37.80066, -122.251207)"
THEFT/LARCENY	12/03/2018 07:45:00 PM	18-917617	BURGLARY-AUTO	27X	4500 FOOTHILL BLVD	Oakland	CA	"4500 FOOTHILL BLVD
Oakland, CA
(37.774211, -122.210833)"
THEFT/LARCENY	12/13/2018 06:30:00 PM	18-062918	THEFT	19X	1100 E 11TH ST	Oakland	CA	"1100 E 11TH ST
Oakland, CA
(37.789995, -122.250759)"
MOTOR VEHICLE THEFT	12/08/2018 05:19:00 AM	18-061848	VEHICLE THEFT - AUTO	26Y	1100 71ST AV	Oakland	CA	"1100 71ST AV
Oakland, CA
(37.757963, -122.191835)"
MOTOR VEHICLE THEFT	12/11/2018 05:13:00 PM	18-062541	VEHICLE THEFT - AUTO	30X	1600 CHURCH ST	Oakland	CA	"1600 CHURCH ST
Oakland, CA
(37.762419, -122.18851)"
MOTOR VEHICLE THEFT	12/08/2018 11:00:00 PM	18-062016	VEHICLE THEFT - AUTO	05X	1600 LINDEN ST	Oakland	CA	"1600 LINDEN ST
Oakland, CA
(37.810888, -122.283311)"
ASSAULT	12/09/2018 10:00:00 AM	18-062079	ASSAULT AND BATTERY	17X	600 FOOTHILL BLVD	Oakland	CA	"600 FOOTHILL BLVD
Oakland, CA
(37.796342, -122.251175)"
HOMICIDE	12/11/2018 09:21:00 PM	18-062526	MURDER:FIRST DEGREE	08X	600 23RD ST	Oakland	CA	"600 23RD ST
Oakland, CA
(37.813099, -122.271611)"
MOTOR VEHICLE THEFT	12/11/2018 05:00:00 AM	18-062615	VEHICLE THEFT - AUTO	31Y	7800 SAN LEANDRO ST	Oakland	CA	"7800 SAN LEANDRO ST
Oakland, CA
(37.750467, -122.193201)"
MOTOR VEHICLE THEFT	12/10/2018 12:00:00 AM	18-062159	VEHICLE THEFT - AUTO	13Y	5700 FLORENCE TER	Oakland	CA	"5700 FLORENCE TER
Oakland, CA
(37.836825, -122.216227)"
THEFT/LARCENY	12/10/2018 09:45:00 PM	18-917952	BURGLARY-AUTO	01X	400 2ND ST	Oakland	CA	"400 2ND ST
Oakland, CA
(37.795585, -122.275115)"
FRAUD	12/08/2018 07:10:00 PM	18-917478	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	08X	3000 RICHMOND BLVD	Oakland	CA	"3000 RICHMOND BLVD
Oakland, CA
(37.818388, -122.260519)"
THEFT/LARCENY	12/01/2018 12:00:00 PM	18-917944	THEFT	19X	1300 INTERNATIONAL BLVD	Oakland	CA	"1300 INTERNATIONAL BLVD
Oakland, CA
(37.789733, -122.246902)"
DISTURBING THE PEACE	12/22/2018 01:20:00 PM	18-064370	DISTURB THE PEACE	16X	3200 LAKESHORE AV	Oakland	CA	"3200 LAKESHORE AV
Oakland, CA
(37.810256, -122.245497)"
ASSAULT	12/12/2018 03:15:00 AM	18-062567	BATTERY:SPOUSE/EX SPOUSE/DATE/ETC	10X	5500 MARSHALL ST	Oakland	CA	"5500 MARSHALL ST
Oakland, CA
(37.838582, -122.283286)"
VANDALISM	12/10/2018 11:30:00 AM	18-062244	VANDALISM	27Y	5000 INTERNATIONAL BLVD	Oakland	CA	"5000 INTERNATIONAL BLVD
Oakland, CA
(37.769376, -122.20841)"
THEFT/LARCENY	12/08/2018 10:00:00 AM	18-917894	BURGLARY-AUTO	07X	3700 MANDELA PKWY	Oakland	CA	"3700 MANDELA PKWY
Oakland, CA
(37.828243, -122.287224)"
THEFT/LARCENY	12/21/2018 12:00:00 PM	18-064243	THEFT	21X	2500 E 29TH ST	Oakland	CA	"2500 E 29TH ST
Oakland, CA
(37.795317, -122.222693)"
THEFT/LARCENY	12/07/2018 06:00:00 PM	18-917834	BURGLARY-AUTO	01X	300 JEFFERSON ST	Oakland	CA	"300 JEFFERSON ST
Oakland, CA
(37.798496, -122.279289)"
DUI	12/13/2018 01:03:00 AM	18-062949	DUI ALCOHOL/DRUGS	24X	1900 COURTLAND AV	Oakland	CA	"1900 COURTLAND AV
Oakland, CA
(37.775605, -122.212831)"
VANDALISM	12/09/2018 04:30:00 PM	18-917875	VANDALISM		57TH AVE	Oakland	CA	"57TH AVE
Oakland, CA"
THEFT/LARCENY	12/21/2018 12:00:00 AM	18-064349	BURGLARY-AUTO	19X	1100 E 12TH ST	Oakland	CA	"1100 E 12TH ST
Oakland, CA
(37.790456, -122.249576)"
SEX CRIMES	12/11/2018 06:57:00 PM	18-062503	DISORDERLY CONDUCT:PROSTITUTION	19X	1400 18TH AV	Oakland	CA	"1400 18TH AV
Oakland, CA
(37.787078, -122.242086)"
THEFT/LARCENY	12/10/2018 07:15:00 PM	18-062451	BURGLARY-AUTO	22X	3500 FRUITVALE AV	Oakland	CA	"3500 FRUITVALE AV
Oakland, CA
(37.800418, -122.216111)"
DISTURBING THE PEACE	12/10/2018 09:06:00 AM	18-062168	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
ROBBERY	12/11/2018 05:30:00 PM	18-062494	ATTEMPTED ROBBERY-STRONG-ARM	24Y	3100 35TH AV	Oakland	CA	"3100 35TH AV
Oakland, CA
(37.79073, -122.205678)"
BURGLARY	12/10/2018 09:00:00 AM	18-062400	BURGLARY-FORCIBLE ENTRY	13X	5200 BROADWAY TER	Oakland	CA	"5200 BROADWAY TER
Oakland, CA
(37.837164, -122.250638)"
DISTURBING THE PEACE	12/12/2018 12:49:00 PM	18-062677	DISTURB THE PEACE	09X	3600 BROADWAY	Oakland	CA	"3600 BROADWAY
Oakland, CA
(37.823327, -122.259244)"
ASSAULT	12/11/2018 07:49:00 PM	18-062522	ASSAULT AND BATTERY	24Y	3600 SUTER ST	Oakland	CA	"3600 SUTER ST
Oakland, CA
(37.790636, -122.203623)"
ASSAULT	12/17/2018 08:02:00 PM	18-063564	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	11X	5300 MARTIN LUTHER KING JR W	Oakland	CA	"5300 MARTIN LUTHER KING JR W
Oakland, CA"
BURGLARY	12/22/2018 06:25:00 AM	18-064325	BURGLARY-FORCIBLE ENTRY	07X	2500 MAGNOLIA ST	Oakland	CA	"2500 MAGNOLIA ST
Oakland, CA
(37.818349, -122.284154)"
ASSAULT	12/22/2018 04:35:00 AM	18-064313	THREAT CRIME:INT:TERRORIZE	01X	100 BROADWAY	Oakland	CA	"100 BROADWAY
Oakland, CA
(37.795397, -122.276703)"
THEFT/LARCENY	12/08/2018 12:00:00 AM	18-917836	GRAND THEFT	21Y	3100 COOLIDGE AV	Oakland	CA	"3100 COOLIDGE AV
Oakland, CA
(37.792681, -122.214082)"
DRUGS/ALCOHOL VIOLATIONS	12/12/2018 01:28:00 AM	18-062557	POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA	99X	800 E 14TH ST	Oakland	CA	"800 E 14TH ST
Oakland, CA
(37.793547, -122.251349)"
DISTURBING THE PEACE	12/06/2018 02:20:00 PM	18-061768	DISTURB THE PEACE	35X	2200 98TH AV	Oakland	CA	"2200 98TH AV
Oakland, CA
(37.748485, -122.161704)"
THEFT/LARCENY	12/09/2018 04:30:00 PM	18-917874	BURGLARY-AUTO	31X	7000 COLISEUM WAY	Oakland	CA	"7000 COLISEUM WAY
Oakland, CA
(37.754734, -122.204926)"
THEFT/LARCENY	12/20/2018 12:00:00 AM	18-064093	THEFT	07X	1000 26TH ST	Oakland	CA	"1000 26TH ST
Oakland, CA
(37.817974, -122.279542)"
THEFT/LARCENY	12/11/2018 12:20:00 PM	18-918011	BURGLARY-AUTO	10X	6100 LOWELL	Oakland	CA	"6100 LOWELL
Oakland, CA
(37.84544, -122.277255)"
THEFT/LARCENY	12/13/2018 06:30:00 AM	18-063195	BURGLARY-AUTO	32X	9900 D ST	Oakland	CA	"9900 D ST
Oakland, CA
(37.74107, -122.175029)"
THEFT/LARCENY	12/13/2018 08:29:00 PM	18-062910	BURGLARY-AUTO	22Y	3100 ROBINSON DR	Oakland	CA	"3100 ROBINSON DR
Oakland, CA
(37.809161, -122.183347)"
ROBBERY	12/21/2018 04:05:00 PM	18-064250	ROBBERY-KNIFE OR CUTTING INSTRUMENT	35X	9700 GOLF LINKS RD	Oakland	CA	"9700 GOLF LINKS RD
Oakland, CA
(37.754263, -122.152098)"
MOTOR VEHICLE THEFT	12/03/2018 02:18:00 AM	18-060885	VEHICLE THEFT - AUTO	26Y	900 76TH AV	Oakland	CA	"900 76TH AV
Oakland, CA
(37.753291, -122.192316)"
ASSAULT	12/17/2018 07:41:00 PM	18-063561	BATTERY	33X	8700 D ST	Oakland	CA	"8700 D ST
Oakland, CA
(37.749437, -122.181031)"
ARSON	12/22/2018 12:50:00 AM	18-064302	ARSON:INHABITED STRUCTURE/PROPERTY	20X	2300 E 16TH ST	Oakland	CA	"2300 E 16TH ST
Oakland, CA
(37.785006, -122.234311)"
ASSAULT	12/11/2018 05:41:00 PM	18-062493	BRANDISHING FIREARM REPLICA	32Y	2200 WARNER AV	Oakland	CA	"2200 WARNER AV
Oakland, CA
(37.747447, -122.160435)"
MOTOR VEHICLE THEFT	12/10/2018 12:02:00 AM	18-062138	VEHICLE THEFT - AUTO	34X	1400 89TH AV	Oakland	CA	"1400 89TH AV
Oakland, CA
(37.750412, -122.174733)"
THEFT/LARCENY	12/05/2018 12:45:00 PM	18-917661	BURGLARY-AUTO	31X	8400 EDGEWATER DR	Oakland	CA	"8400 EDGEWATER DR
Oakland, CA
(37.737486, -122.198228)"
ASSAULT	12/12/2018 10:00:00 AM	18-062722	CRIMINAL THREATS  THREATED CRIME W/INTENT TO TERRORIZE	27Y	6100 INTERNATIONAL BLVD	Oakland	CA	"6100 INTERNATIONAL BLVD
Oakland, CA
(37.764544, -122.198319)"
THEFT/LARCENY	12/08/2018 07:00:00 PM	18-061945	BURGLARY-AUTO	02X	700 UNION ST	Oakland	CA	"700 UNION ST
Oakland, CA
(37.803658, -122.290691)"
THEFT/LARCENY	12/17/2018 10:30:00 AM	18-063469	BURGLARY-AUTO	18X	1700 FOOTHILL BLVD	Oakland	CA	"1700 FOOTHILL BLVD
Oakland, CA
(37.789373, -122.241551)"
THEFT/LARCENY	12/07/2018 10:17:00 PM	18-061831	THEFT	22Y	2800 MORGAN AV	Oakland	CA	"2800 MORGAN AV
Oakland, CA
(37.803097, -122.20392)"
THEFT/LARCENY	12/07/2018 10:00:00 PM	18-917893	GRAND THEFT	14Y	3300 GRAND AV	Oakland	CA	"3300 GRAND AV
Oakland, CA
(37.812814, -122.247111)"
THEFT/LARCENY	12/06/2018 11:00:00 AM	18-061937	GRAND THEFT	10Y	800 61ST ST	Oakland	CA	"800 61ST ST
Oakland, CA
(37.846005, -122.271105)"
ASSAULT	12/12/2018 09:05:00 PM	18-062731	THREAT CRIME:INT:TERRORIZE	12Y	6600 TELEGRAPH AV	Oakland	CA	"6600 TELEGRAPH AV
Oakland, CA
(37.852021, -122.260262)"
VANDALISM	12/22/2018 01:28:00 PM	18-064371	VANDALISM	24Y	4000 ALLENDALE AV	Oakland	CA	"4000 ALLENDALE AV
Oakland, CA
(37.785137, -122.204476)"
THEFT/LARCENY	12/06/2018 05:05:00 PM	18-917865	THEFT	01X	11TH FRANKLIN ST	Oakland	CA	"11TH FRANKLIN ST
Oakland, CA"
MOTOR VEHICLE THEFT	12/08/2018 10:45:00 PM	18-062208	VEHICLE THEFT - AUTO	06X	3800 WEST ST	Oakland	CA	"3800 WEST ST
Oakland, CA
(37.827633, -122.271646)"
DISTURBING THE PEACE	12/21/2018 03:30:00 AM	18-064184	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
DISTURBING THE PEACE	12/21/2018 03:12:00 AM	18-064183	DISTURB THE PEACE	07X	2300 SAN PABLO AV	Oakland	CA	"2300 SAN PABLO AV
Oakland, CA
(37.813591, -122.274188)"
MOTOR VEHICLE THEFT	11/30/2018 08:00:00 AM	18-062464	VEHICLE THEFT - AUTO	31Y	9800 KOFORD RD	Oakland	CA	"9800 KOFORD RD
Oakland, CA
(37.730143, -122.191427)"
ASSAULT	12/11/2018 11:51:00 PM	18-062545	FORCE/ADW-OTHER DANGEROUS WEAPON:GBI	26Y	1200 76TH AV	Oakland	CA	"1200 76TH AV
Oakland, CA
(37.756606, -122.187101)"
BURGLARY	12/12/2018 10:00:00 AM	18-062757	BURGLARY-FORCIBLE ENTRY	19X	2000 FOOTHILL BLVD	Oakland	CA	"2000 FOOTHILL BLVD
Oakland, CA
(37.787495, -122.238406)"
MOTOR VEHICLE THEFT	12/04/2018 05:20:00 AM	18-917457	ATTEMPT VEHICLE THEFT-AUTO	27Y	5100 INTERNATIONAL BLVD	Oakland	CA	"5100 INTERNATIONAL BLVD
Oakland, CA
(37.769104, -122.20784)"
THEFT/LARCENY	12/13/2018 07:22:00 PM	18-062901	BURGLARY-AUTO	04X	1900 WEBSTER ST	Oakland	CA	"1900 WEBSTER ST
Oakland, CA
(37.807042, -122.266505)"
MOTOR VEHICLE THEFT	12/08/2018 08:00:00 PM	18-062085	VEHICLE THEFT - AUTO	32Y	2000 109TH AV	Oakland	CA	"2000 109TH AV
Oakland, CA
(37.738746, -122.15883)"
THEFT/LARCENY	12/08/2018 05:30:00 PM	18-917896	BURGLARY-AUTO	77X	WEBSTER ST	Oakland	CA	"WEBSTER ST
Oakland, CA"
DISTURBING THE PEACE	12/12/2018 05:00:00 PM	18-062736	FIGHT/CHALLENGE FIGHT PUBLIC PLACE	24X	2200 35TH AV	Oakland	CA	"2200 35TH AV
Oakland, CA
(37.785085, -122.21532)"
ROBBERY	12/08/2018 05:10:00 PM	18-061930	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	04X	1900 TELEGRAPH AV	Oakland	CA	"1900 TELEGRAPH AV
Oakland, CA
(37.808152, -122.269922)"
THEFT/LARCENY	12/10/2018 03:52:00 PM	18-062328	RECEIVE/ETC KNOWN STOLEN PROPERTY	06X	2600 MARTIN LUTHER KING JR W	Oakland	CA	"2600 MARTIN LUTHER KING JR W
Oakland, CA"
THEFT/LARCENY	12/07/2018 07:30:00 PM	18-917776	BURGLARY-AUTO	77X	FRANKLIN ST	Oakland	CA	"FRANKLIN ST
Oakland, CA"
BURGLARY	12/10/2018 09:25:00 AM	18-918024	BURGLARY-FORCIBLE ENTRY	09X	3700 HARRISON ST	Oakland	CA	"3700 HARRISON ST
Oakland, CA
(37.82101, -122.252391)"
FRAUD	12/05/2018 09:10:00 AM	18-918054	USE ANOTHER'S PERSONAL IDENTIFICATION TO OBTAIN CREDIT/ETC.	22Y	4200 WILSHIRE BLVD	Oakland	CA	"4200 WILSHIRE BLVD
Oakland, CA
(37.803993, -122.199848)"
VANDALISM	12/10/2018 06:30:00 PM	18-917999	VANDALISM	04X	2100 BROADWAY	Oakland	CA	"2100 BROADWAY
Oakland, CA
(37.810023, -122.267532)"
ASSAULT	12/23/2018 12:51:00 AM	18-064445	ASSAULT WITH FIREARM ON PERSON	10X	1100 59TH ST	Oakland	CA	"1100 59TH ST
Oakland, CA
(37.842129, -122.282811)"
THEFT/LARCENY	12/04/2018 02:00:00 AM	18-917552	BURGLARY-AUTO	24Y	2700 HUMBOLDT AV	Oakland	CA	"2700 HUMBOLDT AV
Oakland, CA
(37.790487, -122.209765)"
THEFT/LARCENY	12/11/2018 04:00:00 PM	18-062732	ATTEMPTED BURGLARY-AUTO	25Y	7800 SANFORD ST	Oakland	CA	"7800 SANFORD ST
Oakland, CA
(37.773667, -122.154922)"
MOTOR VEHICLE THEFT	12/11/2018 08:00:00 PM	18-062690	VEHICLE THEFT - AUTO	24Y	2800 HUMBOLDT AV	Oakland	CA	"2800 HUMBOLDT AV
Oakland, CA
(37.790983, -122.208577)"
THEFT/LARCENY	12/07/2018 05:20:00 PM	18-917774	BURGLARY-AUTO	15X	1600 2ND AV	Oakland	CA	"1600 2ND AV
Oakland, CA
(37.799171, -122.254616)"
THEFT/LARCENY	12/08/2018 08:00:00 PM	18-917910	BURGLARY-AUTO	77X	WALKER AVE	Oakland	CA	"WALKER AVE
Oakland, CA"
DRUGS/ALCOHOL VIOLATIONS	12/11/2018 07:50:00 PM	18-062521	POSS CONTROLLED SUBSTANCE WHILE ARMED W/LOADED FIREARM	19X	1200 17TH AV	Oakland	CA	"1200 17TH AV
Oakland, CA
(37.787087, -122.243732)"
ASSAULT	12/12/2018 05:00:00 PM	18-062709	OBSTRUCTS/RESISTS PUBLIC OFFICER/ETC	30Y	7200 BANCROFT AV	Oakland	CA	"7200 BANCROFT AV
Oakland, CA
(37.766093, -122.177258)"
ARSON	12/07/2018 03:45:00 AM	18-061673	MAL SET/ETC FIRE PROP/ETC - MOTOR VEHICLES	26X	4500 E 12TH ST	Oakland	CA	"4500 E 12TH ST
Oakland, CA
(37.770536, -122.214109)"
ROBBERY	12/08/2018 04:45:00 AM	18-061846	ROBBERY - STRONG ARM (HANDS, FISTS, FEET, ETC.)	21Y	3200 HYDE ST	Oakland	CA	"3200 HYDE ST
Oakland, CA
(37.78832, -122.220524)"
MOTOR VEHICLE THEFT	12/06/2018 07:00:00 AM	18-061496	VEHICLE THEFT - AUTO	08X	3400 RICHMOND BLVD	Oakland	CA	"3400 RICHMOND BLVD
Oakland, CA
(37.82049, -122.258265)"
VANDALISM	12/13/2018 12:11:00 AM	18-062762	VANDALISM:DEFACE PROPERTY	31Y	400 HALE AV	Oakland	CA	"400 HALE AV
Oakland, CA
(37.732213, -122.181307)"
ASSAULT	12/11/2018 12:00:00 PM	18-062434	BATTERY	18Y	1900 E 29TH ST	Oakland	CA	"1900 E 29TH ST
Oakland, CA
(37.79744, -122.23053)"
VANDALISM	12/08/2018 08:45:00 PM	18-918031	VANDALISM	14X	500 GRAND AVE	Oakland	CA	"500 GRAND AVE
Oakland, CA
(37.808596, -122.251324)"
VANDALISM	12/11/2018 09:00:00 PM	18-918046	VANDALISM	03X	1100 WEBSTER ST	Oakland	CA	"1100 WEBSTER ST
Oakland, CA
(37.801311, -122.270082)"
THEFT/LARCENY	12/17/2018 07:30:00 PM	18-063573	BURGLARY-AUTO	01X	200 CLAY ST	Oakland	CA	"200 CLAY ST
Oakland, CA
(37.797267, -122.278611)"
DISTURBING THE PEACE	12/16/2018 12:00:00 AM	18-063496	DISTURB THE PEACE	03Y	400 7TH ST	Oakland	CA	"400 7TH ST
Oakland, CA
(37.799026, -122.272977)"
